OverallQual,LotFrontage,SalePrice,OverallCond,LotArea,YearBuilt,YearRemodAdd,MasVnrArea,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,TotRmsAbvGrd,GarageArea,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea
6,60.0,131000,6,6000,1941,1950,0.0,360,735,869,349,1218,6,440,0,0,0,0,0
7,70.0,235000,5,9100,2000,2000,244.0,125,1525,1525,0,1525,6,541,36,0,0,0,0
5,65.0,124000,5,8944,1967,1967,0.0,1584,1584,1584,0,1584,8,792,152,0,0,0,0
5,68.0,123000,5,7838,1967,1967,0.0,95,864,900,0,900,6,288,144,0,0,0,0
6,60.0,163000,7,10800,1905,2000,0.0,482,482,1221,691,1912,7,672,25,212,0,0,0
7,53.0,246578,5,4045,2006,2006,45.0,286,1356,1500,0,1500,6,648,20,0,0,0,0
8,88.0,281213,5,12665,2005,2006,245.0,1094,1094,1133,1349,2482,9,642,39,0,0,0,0
5,,160000,5,57200,1948,1950,0.0,60,747,1687,0,1687,7,572,0,50,0,0,0
5,51.0,137500,8,6120,1920,2004,0.0,939,939,939,574,1513,8,180,0,150,0,0,0
5,60.0,138000,4,7200,1950,1982,0.0,676,1208,1136,768,1904,7,240,0,168,0,0,0
6,51.0,137450,6,6171,1925,1990,0.0,712,976,1160,448,1608,7,216,16,0,0,0,0
6,50.0,120000,7,6000,1929,1950,0.0,862,862,950,208,1158,5,208,0,112,0,0,0
6,62.0,193000,5,7415,2004,2004,0.0,80,839,864,729,1593,8,398,75,0,0,0,0
7,64.0,193879,5,6762,2006,2006,0.0,1286,1286,1294,0,1294,6,662,55,0,0,0,0
8,49.0,282922,5,15256,2007,2007,84.0,556,1485,1464,0,1464,6,754,160,0,0,0,0
3,60.0,105000,4,10410,1915,1950,0.0,672,672,694,520,1214,6,936,0,160,0,0,0
8,44.0,275000,5,3842,2004,2005,174.0,221,1594,1646,0,1646,5,482,53,0,0,155,0
5,70.0,133000,7,8445,1972,2007,0.0,112,768,768,0,768,5,396,0,0,0,0,0
5,,112000,5,8780,1985,1985,0.0,208,833,833,0,833,5,0,0,0,0,0,0
4,60.0,125500,7,7740,1910,1950,0.0,622,622,741,622,1363,6,528,0,0,0,168,0
7,46.0,215000,6,20544,1986,1991,123.0,791,791,1236,857,2093,7,542,63,0,0,0,0
7,79.0,230000,5,12420,2001,2001,0.0,278,944,944,896,1840,6,622,45,0,0,0,0
6,80.0,140000,8,9600,1950,2005,0.0,736,856,1112,556,1668,6,271,0,0,0,0,0
4,60.0,90000,5,7200,1949,1950,0.0,0,0,1040,0,1040,6,420,0,0,0,0,0
8,88.0,257000,5,10994,2005,2006,366.0,868,1844,1844,0,1844,7,620,44,0,0,0,0
6,64.0,207000,7,13053,1923,2000,0.0,833,833,1053,795,1848,8,370,0,0,0,220,0
7,51.0,175900,5,3635,2007,2007,130.0,398,1386,1569,0,1569,7,660,20,0,0,0,0
4,60.0,122500,6,11340,1885,1950,0.0,777,777,1246,1044,2290,11,560,0,114,0,0,0
8,,340000,5,16545,1998,1998,731.0,503,1284,1310,1140,2450,7,1069,126,0,0,0,0
5,71.0,124000,5,9204,1963,1963,0.0,247,1144,1144,0,1144,6,336,88,0,0,0,0
6,,223000,5,16381,1969,1969,312.0,734,1844,1844,0,1844,7,540,73,216,0,0,0
6,90.0,179900,6,11700,1968,1968,420.0,304,708,708,708,1416,7,776,169,0,0,119,0
6,53.0,127500,5,4043,1977,1977,0.0,709,1069,1069,0,1069,4,440,55,0,0,165,0
6,37.0,136500,5,4435,2003,2003,170.0,162,848,848,0,848,3,420,0,0,0,0,0
6,,274970,7,19690,1966,1966,0.0,697,697,1575,626,2201,8,432,236,0,0,0,738
5,,144000,5,9503,1958,1983,0.0,193,1024,1344,0,1344,6,484,28,0,0,0,0
6,80.0,142000,6,10721,1959,1959,243.0,1252,1252,1252,0,1252,7,528,39,0,0,0,0
7,81.0,271000,5,10944,1994,1994,448.0,223,1223,1223,904,2127,5,525,132,0,0,0,0
5,60.0,140000,6,10930,1945,1950,0.0,333,913,1048,510,1558,6,288,0,0,0,0,0
5,60.0,119000,7,7200,1940,1992,294.0,278,788,804,0,804,4,240,0,154,0,0,0
6,,182900,7,12546,1981,1981,310.0,762,1440,1440,0,1440,7,467,0,99,0,0,0
5,60.0,192140,5,21930,2005,2005,0.0,732,732,734,1104,1838,7,372,40,0,0,0,0
6,,143750,6,4928,1976,1976,0.0,0,958,958,0,958,5,440,60,0,0,0,0
4,60.0,64500,6,10800,1927,2007,0.0,656,656,968,0,968,5,216,0,0,0,0,0
6,93.0,186500,5,10261,2000,2000,318.0,936,936,962,830,1792,8,451,0,0,0,0,0
5,80.0,160000,5,17400,1977,1977,0.0,190,1126,1126,0,1126,5,484,41,0,0,0,0
6,80.0,174000,9,8400,1962,2005,237.0,1319,1319,1537,0,1537,7,462,36,0,0,0,0
4,60.0,120500,6,9000,1971,1971,0.0,248,864,864,0,864,5,528,0,0,0,0,0
8,96.0,394617,5,12444,2008,2008,426.0,596,1932,1932,0,1932,7,774,66,0,304,0,0
6,90.0,149700,7,7407,1957,1996,0.0,312,912,1236,0,1236,6,923,158,158,0,0,0
7,80.0,197000,6,11584,1979,1979,96.0,114,539,1040,685,1725,6,550,88,216,0,0,0
6,79.0,191000,7,11526,1922,1994,0.0,588,588,1423,748,2555,11,672,0,0,0,0,0
6,,149300,5,4426,2004,2004,147.0,151,848,848,0,848,3,420,0,0,0,0,0
10,85.0,310000,5,11003,2008,2008,160.0,252,1017,1026,981,2007,10,812,52,0,0,0,0
6,,121000,6,8854,1916,1950,0.0,952,952,952,0,952,4,192,98,0,0,40,0
7,63.0,179600,5,8500,2004,2004,106.0,1422,1422,1422,0,1422,7,626,60,0,0,0,0
6,70.0,129000,5,8400,1966,1966,0.0,0,814,913,0,913,6,240,0,252,0,0,0
5,,157900,7,26142,1962,1962,189.0,595,1188,1188,0,1188,6,312,39,0,0,0,0
8,80.0,240000,5,10000,1995,1996,438.0,141,1220,1220,870,2090,8,556,65,0,0,0,0
4,70.0,112000,7,11767,1910,2000,0.0,560,560,796,550,1346,6,384,24,0,0,0,0
5,21.0,92000,7,1533,1970,1970,0.0,77,630,630,0,630,3,0,0,0,0,0,0
5,60.0,136000,5,9000,1974,1974,0.0,896,896,896,896,1792,8,0,45,0,0,0,0
8,78.0,287090,5,9262,2008,2009,194.0,1573,1573,1578,0,1578,7,840,36,0,0,0,0
5,35.0,145000,5,3675,2005,2005,80.0,0,547,1072,0,1072,5,525,28,0,0,0,0
5,90.0,84500,5,17217,2006,2006,0.0,1140,1140,1140,0,1140,6,0,56,0,0,0,0
7,62.0,185000,5,7500,2004,2005,0.0,811,1221,1221,0,1221,6,400,113,0,0,0,0
6,62.0,175000,5,7917,1999,2000,0.0,953,953,953,694,1647,7,460,40,0,0,0,0
6,85.0,210000,6,13175,1978,1988,119.0,589,1542,2073,0,2073,7,500,0,0,0,0,0
7,66.0,266500,9,9042,1941,2006,0.0,877,1152,1188,1152,2340,9,252,60,0,0,0,0
5,68.0,142125,6,9717,1950,1996,0.0,0,1078,1078,0,1078,5,240,0,112,0,0,0
5,75.0,147500,6,9937,1965,1965,0.0,136,1256,1256,0,1256,6,276,68,0,0,0,0
